https://github.com/picrust/picrust2	Metagenomics
https://github.com/ncbi/pgap    Functional_Prediction
https://github.com/hyattpd/Prodigal	Functional_Prediction
https://github.com/TransDecoder/TransDecoder	Functional_Prediction
https://github.com/Benson-Genomics-Lab/TRF	Functional_Prediction
https://github.com/Trinotate/Trinotate	RNA_Analysis
https://github.com/Gaius-Augustus/BRAKER	Genome_Assembly_and_Annotation
https://github.com/alekseyzimin/masurca	Genome_Assembly_and_Annotation
https://github.com/tseemann/prokka	Genome_Assembly_and_Annotation
https://github.com/bcgsc/abyss	Genome_Assembly_and_Annotation
https://github.com/Gaius-Augustus/Augustus	Genome_Assembly_and_Annotation
https://gitlab.com/ezlab/busco	Genome_Assembly_and_Annotation
https://github.com/marbl/canu	Genome_Assembly_and_Annotation
https://github.com/Gabaldonlab/redundans	Genome_Assembly_and_Annotation
https://github.com/gatech-genemark/GeneMark-ETP	Genome_Assembly_and_Annotation
https://github.com/gatech-genemark/MetaGeneMark-2	Genome_Assembly_and_Annotation
https://github.com/gatech-genemark/GeneMarkHmmEukaryotic3	Genome_Assembly_and_Annotation
https://github.com/genometools/genometools	Genome_Assembly_and_Annotation
https://github.com/chhylp123/hifiasm	Genome_Assembly_and_Annotation
https://github.com/aquaskyline/SOAPdenovo2	Genome_Assembly_and_Annotation
https://github.com/ablab/spades	Genome_Assembly_and_Annotation
https://github.com/trinityrnaseq/trinityrnaseq	RNA_Analysis
https://github.com/UCSC-LoweLab/tRNAscan-SE	Genome_Assembly_and_Annotation
https://github.com/dzerbino/velvet	Genome_Assembly_and_Annotation
https://github.com/nanoporetech/dorado	Genome_Assembly_and_Annotation
https://github.com/nanoporetech/medaka	Genome_Assembly_and_Annotation
https://github.com/rstudio/rstudio	Miscellaneous_and_Utilities
https://github.com/apptainer/apptainer	Miscellaneous_and_Utilities
https://github.com/lh3/bioawk	Miscellaneous_and_Utilities
https://github.com/ncbi/sra-tools	Miscellaneous_and_Utilities
https://github.com/ncbi/ncbi-cxx-toolkit-public	Miscellaneous_and_Utilities
https://github.com/ncbi/datasets	Miscellaneous_and_Utilities
https://github.com/ncbi/egapx	Genome_Assembly_and_Annotation
https://github.com/jqlang/jq	Miscellaneous_and_Utilities
https://github.com/madler/pigz	Miscellaneous_and_Utilities
https://github.com/jgm/pandoc	Miscellaneous_and_Utilities
https://github.com/aria2/aria2/	Miscellaneous_and_Utilities
https://github.com/revbayes/revbayes	Phylogenetic_and_Population_Genetics
https://github.com/NBISweden/MrBayes	Phylogenetic_and_Population_Genetics
https://github.com/abacus-gene/paml	Phylogenetic_and_Population_Genetics
https://github.com/amkozlov/raxml-ng	Phylogenetic_and_Population_Genetics
https://github.com/bbuchfink/diamond    Read_Alignment_and_Mapping
https://github.com/djhshih/blat Read_Alignment_and_Mapping
https://github.com/EddyRivasLab/hmmer	Protein_Sequence_Analysis
https://github.com/rcedgar/muscle	Protein_Sequence_Analysis
https://github.com/nbcrrolls/namd	Protein_Sequence_Analysis
https://github.com/davidemms/OrthoFinder	Protein_Sequence_Analysis
https://github.com/nathanweeks/exonerate	Protein_Sequence_Analysis
https://github.com/BioInfoTools/BBMap	Read_Alignment_and_Mapping
https://github.com/BenLangmead/bowtie2	Read_Alignment_and_Mapping
https://github.com/lh3/minimap2	Read_Alignment_and_Mapping
https://github.com/alexdobin/STAR	Read_Alignment_and_Mapping
https://github.com/pachterlab/kallisto	RNA_Analysis
https://github.com/ablab/rnaquast	RNA_Analysis
https://github.com/COMBINE-lab/salmon	RNA_Analysis
https://github.com/gpertea/stringtie	RNA_Analysis
https://github.com/ShiLab-Bioinformatics/subread	RNA_Analysis
https://github.com/pezmaster31/bamtools	Sequence_Data_Processing_and_Quality_Control
https://github.com/statgen/bamUtil	Sequence_Data_Processing_and_Quality_Control
https://github.com/weizhongli/cdhit	Sequence_Data_Processing_and_Quality_Control
https://github.com/lh3/seqtk	Sequence_Data_Processing_and_Quality_Control
https://github.com/lh3/tabtk	Sequence_Data_Processing_and_Quality_Control
https://github.com/lh3/yak	Sequence_Data_Processing_and_Quality_Control
https://github.com/FelixKrueger/TrimGalore	Sequence_Data_Processing_and_Quality_Control
